Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 15 [24000/49000 (49%)]	Train Loss: 1.805238	Val Loss: 1.897571	Val Acc: 56
Train Epoch: 15 [27000/49000 (55%)]	Train Loss: 1.849019	Val Loss: 1.901703	Val Acc: 55
Train Epoch: 15 [30000/49000 (61%)]	Train Loss: 1.858105	Val Loss: 1.911035	Val Acc: 54
Train Epoch: 15 [33000/49000 (67%)]	Train Loss: 1.846643	Val Loss: 1.910382	Val Acc: 54
Train Epoch: 15 [36000/49000 (73%)]	Train Loss: 1.850371	Val Loss: 1.915589	Val Acc: 53
Train Epoch: 15 [39000/49000 (79%)]	Train Loss: 1.841459	Val Loss: 1.902622	Val Acc: 55
Train Epoch: 15 [42000/49000 (85%)]	Train Loss: 1.865604	Val Loss: 1.901104	Val Acc: 55
Train Epoch: 15 [45000/49000 (91%)]	Train Loss: 1.929569	Val Loss: 1.899268	Val Acc: 55
Train Epoch: 15 [48000/49000 (98%)]	Train Loss: 1.832944	Val Loss: 1.897182	Val Acc: 56

test set: Average loss: 1.9108, Accuracy: 5447/10000 (54%)

